timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,outage,duration_min
2024-02-09 02:00:00,58.39,18.7,55.01,3.92,0.0,0,0
2024-02-09 03:00:00,66.5,22.19,64.37,1.52,0.0,0,0
2024-02-09 04:00:00,70.01,18.59,68.43,0.31,0.0,0,0
2024-02-09 05:00:00,93.18,15.51,76.48,4.04,0.0,0,0
2024-02-09 06:00:00,108.12,15.12,64.52,0.81,0.0,0,0
2024-02-09 07:00:00,130.58,17.31,82.52,11.1,0.0,0,0
2024-02-09 08:00:00,137.43,15.16,65.73,3.38,0.0,0,0
2024-02-09 09:00:00,132.22,16.24,73.83,0.52,0.0,0,0
2024-02-09 10:00:00,107.77,13.54,61.5,0.77,0.0,0,0
2024-02-09 11:00:00,94.39,17.98,55.53,7.21,0.0,0,0
2024-02-09 12:00:00,69.89,19.47,54.06,2.59,0.0,0,0
2024-02-09 13:00:00,63.53,20.46,49.75,5.81,0.0,0,0
2024-02-09 14:00:00,61.78,21.21,51.18,4.37,0.0,0,0
2024-02-09 15:00:00,68.59,20.59,50.08,0.49,0.0,0,0
2024-02-09 16:00:00,91.65,24.86,50.45,2.03,0.0,0,0
2024-02-09 17:00:00,112.69,23.58,46.91,0.12,0.0,0,0
2024-02-09 18:00:00,146.03,26.28,49.71,1.61,0.0,0,0
2024-02-09 19:00:00,152.6,26.85,46.09,1.43,0.0,0,0
2024-02-09 20:00:00,137.85,30.65,52.94,2.87,0.0,1,250
2024-02-09 21:00:00,111.22,29.26,59.93,1.16,0.0,1,53
2024-02-09 22:00:00,87.32,28.19,60.45,2.07,0.0,0,0
2024-02-09 23:00:00,69.71,26.62,55.78,2.51,0.0,0,0
2024-02-10 00:00:00,28.98,24.25,59.15,1.78,0.0,1,67
2024-02-10 01:00:00,35.98,26.49,64.84,3.64,0.0,0,0
2024-02-10 02:00:00,36.88,22.2,67.14,1.06,0.0,0,0
2024-02-10 03:00:00,35.99,21.09,60.69,0.19,0.0,0,0
2024-02-10 04:00:00,43.26,20.05,71.33,4.43,0.0,0,0
2024-02-10 05:00:00,69.19,17.03,73.87,1.68,0.0,1,84
2024-02-10 06:00:00,87.18,16.59,70.68,3.3,0.0,0,0
2024-02-10 07:00:00,108.63,13.93,72.18,1.3,0.0,0,0
2024-02-10 08:00:00,107.02,15.01,72.43,0.98,0.0,0,0
2024-02-10 09:00:00,108.32,16.22,66.17,1.32,0.0,0,0
2024-02-10 10:00:00,93.36,17.12,64.2,0.12,0.0,0,0
2024-02-10 11:00:00,64.75,17.23,56.43,2.64,0.0,0,0
2024-02-10 12:00:00,57.36,18.7,58.17,2.31,0.0,0,0
2024-02-10 13:00:00,39.97,22.44,52.55,8.09,0.0,0,0
2024-02-10 14:00:00,38.63,19.82,55.38,7.97,0.0,0,0
2024-02-10 15:00:00,40.94,23.51,49.81,6.9,0.0,0,0
2024-02-10 16:00:00,63.07,26.04,56.78,0.42,0.0,0,0
2024-02-10 17:00:00,90.76,25.44,48.62,1.36,0.0,0,0
2024-02-10 18:00:00,115.6,27.49,43.26,2.56,0.0,0,0
2024-02-10 19:00:00,136.58,28.38,56.18,1.7,0.0,0,0
2024-02-10 20:00:00,123.0,30.31,48.57,0.29,0.0,0,0
2024-02-10 21:00:00,87.64,28.37,58.55,5.42,0.0,1,115
2024-02-10 22:00:00,61.36,27.37,57.29,0.91,0.0,0,0
2024-02-10 23:00:00,42.23,26.87,58.51,1.57,0.0,0,0
2024-02-11 00:00:00,24.94,25.99,68.83,7.14,0.0,0,0
2024-02-11 01:00:00,27.39,22.79,49.82,0.22,0.0,0,0
2024-02-11 02:00:00,29.76,21.52,56.1,3.34,0.0,0,0
2024-02-11 03:00:00,35.83,20.94,71.83,3.32,0.0,0,0
2024-02-11 04:00:00,50.36,19.23,70.15,4.21,0.0,0,0
2024-02-11 05:00:00,63.09,17.25,70.82,9.84,0.0,0,0
2024-02-11 06:00:00,90.26,12.55,76.8,1.13,0.0,0,0
2024-02-11 07:00:00,106.1,18.38,74.35,3.73,0.0,0,0
2024-02-11 08:00:00,108.82,17.52,68.44,1.43,0.0,0,0
2024-02-11 09:00:00,104.82,16.22,59.68,0.8,0.0,0,0
2024-02-11 10:00:00,86.31,14.21,71.67,2.09,0.0,0,0
2024-02-11 11:00:00,77.25,15.78,62.69,5.03,0.0,0,0
2024-02-11 12:00:00,52.95,17.57,58.29,2.19,0.0,0,0
2024-02-11 13:00:00,38.99,22.33,54.92,1.83,0.0,0,0
2024-02-11 14:00:00,35.85,22.5,49.76,2.5,0.0,0,0
2024-02-11 15:00:00,45.68,22.95,49.2,6.76,0.0,0,0
2024-02-11 16:00:00,62.84,25.09,48.32,1.24,0.0,0,0
2024-02-11 17:00:00,88.57,25.08,59.83,5.13,0.0,1,105
2024-02-11 18:00:00,121.7,27.79,51.97,5.76,0.0,0,0
2024-02-11 19:00:00,131.81,27.4,53.12,0.16,0.0,1,69
2024-02-11 20:00:00,125.14,26.85,48.32,3.33,0.0,0,0
2024-02-11 21:00:00,81.03,28.0,52.67,3.08,0.0,0,0
2024-02-11 22:00:00,60.93,26.34,53.59,4.26,0.0,1,289
2024-02-11 23:00:00,44.89,24.75,57.51,2.36,0.0,0,0
2024-02-12 00:00:00,53.94,25.3,59.91,0.53,0.0,0,0
2024-02-12 01:00:00,56.41,21.7,69.54,0.41,0.0,0,0
2024-02-12 02:00:00,61.77,21.5,62.41,4.67,0.0,1,91
2024-02-12 03:00:00,67.89,18.98,60.05,0.21,0.0,0,0
2024-02-12 04:00:00,85.14,19.31,60.54,1.98,0.0,0,0
2024-02-12 05:00:00,94.67,18.8,65.48,0.63,0.0,0,0
2024-02-12 06:00:00,114.55,16.85,73.49,1.3,0.0,0,0
2024-02-12 07:00:00,123.75,16.0,72.61,3.55,0.0,0,0
2024-02-12 08:00:00,125.44,13.56,56.13,3.68,0.0,1,117
2024-02-12 09:00:00,141.24,15.82,69.62,12.58,0.0,0,0
2024-02-12 10:00:00,114.28,16.45,62.95,2.33,0.0,0,0
2024-02-12 11:00:00,84.76,17.22,76.1,0.63,0.0,0,0
2024-02-12 12:00:00,81.87,21.16,61.09,0.39,0.0,1,20
2024-02-12 13:00:00,69.67,19.22,58.29,1.69,0.0,0,0
2024-02-12 14:00:00,66.28,21.1,46.63,3.15,0.0,1,107
2024-02-12 15:00:00,65.71,24.78,53.85,2.55,0.0,0,0
2024-02-12 16:00:00,83.03,24.11,53.13,1.66,0.0,0,0
2024-02-12 17:00:00,118.66,25.42,64.98,1.09,0.0,0,0
2024-02-12 18:00:00,144.25,26.49,53.06,1.48,0.0,0,0
2024-02-12 19:00:00,146.11,27.02,48.84,3.27,0.0,0,0
2024-02-12 20:00:00,141.91,25.31,48.51,0.07,0.0,0,0
2024-02-12 21:00:00,113.02,26.75,49.66,3.06,0.0,1,111
2024-02-12 22:00:00,83.82,29.1,50.1,2.45,0.0,0,0
2024-02-12 23:00:00,63.46,22.64,64.37,0.94,0.0,0,0
2024-02-13 00:00:00,56.58,22.78,68.36,0.77,0.0,0,0
2024-02-13 01:00:00,49.83,23.21,66.17,1.4,0.0,0,0
2024-02-13 02:00:00,57.97,19.64,70.41,5.11,0.0,0,0
2024-02-13 03:00:00,67.08,20.22,72.37,1.26,0.0,0,0
2024-02-13 04:00:00,72.85,21.51,64.15,1.64,0.0,0,0
2024-02-13 05:00:00,95.82,17.4,65.19,1.23,0.0,1,102
2024-02-13 06:00:00,115.68,15.16,76.26,0.4,0.0,1,132
2024-02-13 07:00:00,129.18,13.58,65.36,2.8,0.0,0,0
2024-02-13 08:00:00,131.41,14.55,64.68,4.64,0.0,0,0
2024-02-13 09:00:00,126.71,18.71,69.28,1.31,0.0,0,0
2024-02-13 10:00:00,120.26,14.82,68.86,0.27,0.0,0,0
2024-02-13 11:00:00,92.36,18.5,66.76,4.67,0.0,0,0
2024-02-13 12:00:00,70.59,19.2,60.13,0.55,0.0,0,0
2024-02-13 13:00:00,64.83,20.26,60.42,3.25,0.0,0,0
2024-02-13 14:00:00,61.51,22.05,48.12,2.26,0.0,0,0
2024-02-13 15:00:00,73.3,24.06,49.97,2.08,0.0,0,0
2024-02-13 16:00:00,86.43,25.67,48.15,0.03,0.0,0,0
2024-02-13 17:00:00,110.97,26.6,52.77,3.34,0.0,0,0
2024-02-13 18:00:00,139.13,29.58,47.15,2.21,0.0,0,0
2024-02-13 19:00:00,158.02,26.3,52.93,2.6,0.0,0,0
2024-02-13 20:00:00,145.81,28.7,45.49,1.23,0.0,1,48
2024-02-13 21:00:00,114.8,29.05,51.32,1.16,0.0,0,0
2024-02-13 22:00:00,87.23,27.87,56.0,0.51,0.0,0,0
2024-02-13 23:00:00,77.25,26.53,56.68,6.94,0.0,0,0
2024-02-14 00:00:00,65.45,24.59,58.41,1.19,0.0,0,0
2024-02-14 01:00:00,48.73,22.67,54.42,0.54,0.0,0,0
2024-02-14 02:00:00,53.78,22.1,69.31,0.22,0.0,0,0
2024-02-14 03:00:00,69.11,21.67,71.84,1.94,0.0,0,0
2024-02-14 04:00:00,77.68,18.38,68.67,1.33,0.0,0,0
2024-02-14 05:00:00,99.45,19.29,67.84,4.41,0.0,0,0
2024-02-14 06:00:00,113.39,18.34,83.21,4.15,0.0,0,0
2024-02-14 07:00:00,129.05,17.29,67.83,0.3,0.0,0,0
2024-02-14 08:00:00,131.66,17.65,73.0,0.23,0.0,0,0
2024-02-14 09:00:00,131.16,13.94,68.0,1.61,0.0,0,0
2024-02-14 10:00:00,107.98,15.46,58.32,0.15,0.0,1,227
2024-02-14 11:00:00,95.25,19.59,63.26,0.1,0.0,0,0
2024-02-14 12:00:00,74.83,19.4,59.8,2.42,0.0,0,0
2024-02-14 13:00:00,67.92,20.2,53.06,8.14,0.0,0,0
2024-02-14 14:00:00,74.05,22.35,51.41,7.38,0.0,1,46
2024-02-14 15:00:00,65.59,24.08,48.45,1.87,0.0,0,0
2024-02-14 16:00:00,90.08,23.91,56.54,0.52,0.0,0,0
2024-02-14 17:00:00,114.95,24.7,54.45,0.91,0.0,0,0
2024-02-14 18:00:00,142.82,27.42,46.19,1.49,0.0,0,0
2024-02-14 19:00:00,159.69,30.04,46.26,0.33,0.0,0,0
2024-02-14 20:00:00,150.72,28.05,47.33,1.22,0.0,1,173
2024-02-14 21:00:00,113.37,27.86,57.71,1.82,0.0,0,0
2024-02-14 22:00:00,86.88,27.29,53.14,2.39,0.0,0,0
2024-02-14 23:00:00,62.8,25.08,53.06,0.12,0.0,0,0
2024-02-15 00:00:00,54.1,26.09,62.24,0.89,0.0,0,0
2024-02-15 01:00:00,55.08,23.77,66.95,1.31,0.0,0,0
2024-02-15 02:00:00,52.4,23.7,64.23,8.65,0.0,0,0
2024-02-15 03:00:00,58.14,19.87,60.47,0.69,0.0,0,0
2024-02-15 04:00:00,73.49,20.45,67.13,2.52,0.0,0,0
2024-02-15 05:00:00,93.53,18.38,75.49,5.35,0.0,1,89
2024-02-15 06:00:00,117.42,15.19,66.63,2.05,0.0,0,0
2024-02-15 07:00:00,123.13,15.49,68.17,0.17,0.0,0,0
2024-02-15 08:00:00,132.79,14.35,80.12,3.18,0.0,0,0
2024-02-15 09:00:00,127.25,16.4,66.75,2.39,0.0,0,0
2024-02-15 10:00:00,111.19,14.85,60.53,0.49,0.0,0,0
2024-02-15 11:00:00,92.91,19.81,68.58,3.67,0.0,0,0
2024-02-15 12:00:00,79.54,18.51,52.87,0.94,0.0,0,0
2024-02-15 13:00:00,68.1,19.9,56.49,6.38,0.0,0,0
2024-02-15 14:00:00,61.36,22.08,51.22,0.36,0.0,0,0
2024-02-15 15:00:00,75.45,24.95,49.9,5.17,0.0,0,0
2024-02-15 16:00:00,81.17,26.51,48.49,2.14,0.0,0,0
2024-02-15 17:00:00,114.23,22.93,57.29,6.95,0.0,0,0
2024-02-15 18:00:00,139.26,26.7,57.08,8.06,0.0,0,0
2024-02-15 19:00:00,152.6,28.01,50.71,3.32,0.0,0,0
2024-02-15 20:00:00,141.8,29.11,50.88,2.74,0.0,1,155
2024-02-15 21:00:00,114.92,25.98,53.21,7.64,0.0,0,0
2024-02-15 22:00:00,91.07,26.3,51.92,3.5,0.0,0,0
2024-02-15 23:00:00,62.71,25.88,64.75,4.71,0.0,0,0
2024-02-16 00:00:00,59.43,23.61,54.33,0.37,0.0,0,0
2024-02-16 01:00:00,53.87,24.99,68.23,0.3,0.0,0,0
2024-02-16 02:00:00,62.6,20.78,69.28,3.55,0.0,0,0
2024-02-16 03:00:00,62.68,22.1,70.65,1.92,0.0,0,0
2024-02-16 04:00:00,86.06,20.85,68.62,4.85,0.0,0,0
2024-02-16 05:00:00,92.05,16.98,72.75,2.23,0.0,0,0
2024-02-16 06:00:00,117.58,16.14,68.56,4.75,0.0,0,0
2024-02-16 07:00:00,126.89,16.41,69.43,11.7,0.0,1,266
2024-02-16 08:00:00,134.43,15.75,68.82,4.85,0.0,0,0
2024-02-16 09:00:00,124.17,15.12,80.97,3.0,0.0,0,0
2024-02-16 10:00:00,104.79,16.45,75.73,1.72,0.0,0,0
2024-02-16 11:00:00,97.57,19.44,60.03,2.82,0.0,0,0
2024-02-16 12:00:00,76.48,15.55,55.9,0.72,0.0,0,0
2024-02-16 13:00:00,71.41,22.36,56.55,2.64,0.0,0,0
2024-02-16 14:00:00,67.51,22.11,65.29,5.08,0.0,0,0
2024-02-16 15:00:00,68.06,23.36,55.13,0.66,0.0,0,0
2024-02-16 16:00:00,91.31,26.13,41.63,10.92,0.0,0,0
2024-02-16 17:00:00,109.42,25.25,45.83,0.57,0.0,0,0
2024-02-16 18:00:00,146.8,25.05,51.65,1.0,0.0,1,72
2024-02-16 19:00:00,157.02,28.58,57.03,10.61,0.0,1,48
2024-02-16 20:00:00,145.01,27.85,42.32,0.38,0.0,0,0
2024-02-16 21:00:00,110.52,30.01,55.39,1.16,0.0,0,0
2024-02-16 22:00:00,92.68,27.4,52.25,3.73,0.0,0,0
2024-02-16 23:00:00,73.94,25.54,54.27,1.42,0.0,0,0
2024-02-17 00:00:00,31.02,24.51,53.27,5.08,0.0,0,0
2024-02-17 01:00:00,23.99,23.36,55.67,0.81,0.0,0,0
2024-02-17 02:00:00,31.43,21.31,53.74,6.2,0.0,0,0
2024-02-17 03:00:00,36.43,19.52,59.54,3.39,0.0,0,0
2024-02-17 04:00:00,49.45,19.19,66.76,8.29,0.0,0,0
2024-02-17 05:00:00,64.11,18.97,65.41,0.57,0.0,0,0
2024-02-17 06:00:00,88.24,16.33,70.65,2.48,0.0,0,0
2024-02-17 07:00:00,108.0,14.84,68.44,0.31,0.0,0,0
2024-02-17 08:00:00,112.77,12.96,64.23,2.67,0.0,0,0
2024-02-17 09:00:00,102.94,14.09,69.08,0.31,0.0,0,0
2024-02-17 10:00:00,91.93,17.8,59.87,3.72,0.0,0,0
2024-02-17 11:00:00,68.71,17.22,68.72,0.73,0.0,0,0
2024-02-17 12:00:00,56.72,18.61,66.34,0.27,0.0,0,0
2024-02-17 13:00:00,37.04,22.58,65.17,1.26,0.0,0,0
2024-02-17 14:00:00,39.47,20.94,63.46,2.14,0.0,0,0
2024-02-17 15:00:00,43.73,23.44,51.09,2.66,0.0,0,0
2024-02-17 16:00:00,61.59,24.94,51.44,10.46,0.0,0,0
2024-02-17 17:00:00,93.09,26.93,58.04,0.09,0.0,0,0
2024-02-17 18:00:00,115.53,28.43,45.25,0.12,0.0,0,0
2024-02-17 19:00:00,127.94,26.26,51.74,1.94,0.0,0,0
2024-02-17 20:00:00,118.58,27.45,43.44,6.05,0.0,0,0
2024-02-17 21:00:00,90.59,29.53,54.92,0.69,0.0,0,0
2024-02-17 22:00:00,62.03,28.86,58.43,4.87,0.0,0,0
2024-02-17 23:00:00,42.76,28.45,57.3,1.86,0.0,0,0
2024-02-18 00:00:00,31.35,26.93,59.33,10.33,0.0,0,0
2024-02-18 01:00:00,40.16,22.85,63.38,0.66,0.0,0,0
2024-02-18 02:00:00,35.51,19.31,63.56,0.8,0.0,0,0
2024-02-18 03:00:00,47.2,20.6,74.23,2.89,0.0,0,0
2024-02-18 04:00:00,51.38,17.23,76.01,2.61,0.0,0,0
2024-02-18 05:00:00,66.92,16.85,60.83,2.17,0.0,0,0
2024-02-18 06:00:00,91.74,17.44,69.7,11.13,0.0,0,0
2024-02-18 07:00:00,100.61,16.49,65.72,9.6,0.0,0,0
2024-02-18 08:00:00,112.73,17.44,62.53,5.86,0.0,0,0
2024-02-18 09:00:00,106.92,16.2,72.52,1.82,0.0,0,0
2024-02-18 10:00:00,78.58,17.09,66.83,1.29,0.0,0,0
2024-02-18 11:00:00,70.47,19.94,59.63,2.54,0.0,0,0
2024-02-18 12:00:00,50.89,17.86,56.2,0.67,0.0,0,0
2024-02-18 13:00:00,40.35,20.38,51.92,0.94,0.0,0,0
2024-02-18 14:00:00,34.97,24.7,57.76,2.5,0.0,0,0
2024-02-18 15:00:00,46.15,23.04,49.18,3.56,0.0,0,0
2024-02-18 16:00:00,57.87,27.3,50.78,9.83,0.0,0,0
2024-02-18 17:00:00,94.11,25.3,54.66,1.05,0.0,1,58
2024-02-18 18:00:00,114.58,25.32,48.93,6.2,0.0,0,0
2024-02-18 19:00:00,130.99,28.35,50.96,0.01,0.0,0,0
2024-02-18 20:00:00,117.91,29.4,55.22,0.29,0.0,0,0
2024-02-18 21:00:00,90.98,27.32,54.27,1.9,0.0,0,0
2024-02-18 22:00:00,63.31,24.56,51.52,0.99,0.0,0,0
2024-02-18 23:00:00,44.25,27.02,52.01,3.74,0.0,0,0
2024-02-19 00:00:00,60.13,26.79,59.27,1.81,0.0,0,0
2024-02-19 01:00:00,55.57,22.93,62.75,1.76,0.0,0,0
2024-02-19 02:00:00,63.77,24.15,66.42,2.34,0.0,0,0
2024-02-19 03:00:00,64.22,22.02,66.67,2.64,0.0,0,0
2024-02-19 04:00:00,79.61,19.5,56.2,4.87,0.0,0,0
2024-02-19 05:00:00,87.7,16.19,78.58,1.56,0.0,0,0
2024-02-19 06:00:00,113.87,17.73,72.55,0.56,0.0,0,0
2024-02-19 07:00:00,131.81,20.61,64.52,7.54,0.0,0,0
2024-02-19 08:00:00,138.68,13.65,61.2,1.01,0.0,1,69
2024-02-19 09:00:00,125.03,16.98,64.54,0.94,0.0,0,0
2024-02-19 10:00:00,112.04,17.35,55.29,6.2,0.0,0,0
2024-02-19 11:00:00,102.23,17.99,66.69,4.04,0.0,0,0
2024-02-19 12:00:00,68.97,19.62,70.68,1.63,0.0,0,0
2024-02-19 13:00:00,66.81,20.5,46.32,3.49,0.0,0,0
2024-02-19 14:00:00,67.37,22.49,59.12,14.96,0.0,0,0
2024-02-19 15:00:00,74.93,23.57,53.22,0.97,0.0,0,0
2024-02-19 16:00:00,91.85,23.3,45.85,0.11,0.0,0,0
2024-02-19 17:00:00,119.34,25.33,49.34,2.8,0.0,0,0
2024-02-19 18:00:00,142.15,29.04,45.26,2.3,0.0,0,0
2024-02-19 19:00:00,151.55,27.61,45.79,0.66,0.0,0,0
2024-02-19 20:00:00,145.02,25.85,47.15,2.31,0.0,0,0
2024-02-19 21:00:00,107.8,25.57,52.92,2.42,0.0,0,0
2024-02-19 22:00:00,83.99,28.03,58.75,8.82,0.0,0,0
2024-02-19 23:00:00,62.55,26.22,56.55,0.47,0.0,0,0
2024-02-20 00:00:00,50.87,25.16,61.93,1.23,0.0,0,0
2024-02-20 01:00:00,54.27,23.17,59.41,1.68,0.0,0,0
2024-02-20 02:00:00,69.26,22.66,65.46,1.91,0.0,0,0
2024-02-20 03:00:00,61.35,19.31,67.23,4.09,0.0,0,0
2024-02-20 04:00:00,77.85,18.56,65.57,3.27,0.0,0,0
2024-02-20 05:00:00,101.67,18.14,69.6,1.13,0.0,0,0
2024-02-20 06:00:00,110.99,14.82,72.05,1.55,0.0,0,0
2024-02-20 07:00:00,123.46,14.86,72.41,0.87,0.0,0,0
2024-02-20 08:00:00,135.75,15.93,65.02,0.28,0.0,0,0
2024-02-20 09:00:00,122.94,18.91,63.9,2.18,0.0,0,0
2024-02-20 10:00:00,108.12,17.48,61.46,9.5,0.0,0,0
2024-02-20 11:00:00,91.09,16.07,62.38,0.06,0.0,0,0
2024-02-20 12:00:00,81.25,19.08,62.11,4.71,0.0,0,0
2024-02-20 13:00:00,62.28,19.91,53.11,2.44,0.0,0,0
2024-02-20 14:00:00,61.14,23.75,60.34,2.51,0.0,0,0
2024-02-20 15:00:00,77.12,23.51,54.22,6.78,0.0,1,116
2024-02-20 16:00:00,85.07,21.95,44.73,0.44,0.0,0,0
2024-02-20 17:00:00,115.85,25.07,54.61,1.97,0.0,0,0
2024-02-20 18:00:00,147.88,26.55,43.49,5.61,0.0,0,0
2024-02-20 19:00:00,149.87,25.1,55.76,2.58,0.0,0,0
2024-02-20 20:00:00,142.28,27.45,54.85,3.15,0.0,0,0
2024-02-20 21:00:00,109.23,26.3,44.16,3.82,0.0,1,90
2024-02-20 22:00:00,98.13,27.34,60.58,0.83,0.0,0,0
2024-02-20 23:00:00,69.31,27.05,54.52,7.58,0.0,0,0
2024-02-21 00:00:00,51.21,24.92,69.56,2.11,0.0,0,0
2024-02-21 01:00:00,57.87,25.06,70.39,3.14,0.0,0,0
2024-02-21 02:00:00,58.38,20.99,58.73,2.64,0.0,0,0
2024-02-21 03:00:00,65.74,20.36,70.01,3.87,0.0,0,0
2024-02-21 04:00:00,74.72,18.55,72.51,11.81,0.0,0,0
2024-02-21 05:00:00,97.08,15.09,73.23,4.55,0.0,0,0
2024-02-21 06:00:00,119.52,18.83,76.73,2.42,0.0,0,0
2024-02-21 07:00:00,132.34,17.3,68.11,0.26,0.0,0,0
2024-02-21 08:00:00,140.16,16.08,78.9,2.25,0.0,1,178
2024-02-21 09:00:00,130.45,16.67,61.43,2.7,0.0,0,0
2024-02-21 10:00:00,114.11,17.56,60.09,2.82,0.0,0,0
2024-02-21 11:00:00,94.95,15.4,57.93,1.86,0.0,0,0
2024-02-21 12:00:00,76.25,20.15,57.93,4.56,0.0,0,0
2024-02-21 13:00:00,69.16,20.47,56.95,1.24,0.0,0,0
2024-02-21 14:00:00,58.41,23.58,56.62,0.92,0.0,1,173
2024-02-21 15:00:00,77.93,24.58,60.61,2.54,0.0,1,103
2024-02-21 16:00:00,84.19,24.42,50.31,1.68,0.0,0,0
2024-02-21 17:00:00,118.22,24.18,56.24,4.22,0.0,0,0
2024-02-21 18:00:00,148.86,28.03,49.22,5.11,0.0,1,124
2024-02-21 19:00:00,153.77,24.64,51.03,0.54,0.0,0,0
2024-02-21 20:00:00,143.46,29.3,48.96,2.98,0.0,0,0
2024-02-21 21:00:00,118.35,25.22,66.48,1.01,0.0,0,0
2024-02-21 22:00:00,86.59,27.01,55.51,0.95,0.0,0,0
2024-02-21 23:00:00,60.79,26.02,45.57,2.49,0.0,0,0
2024-02-22 00:00:00,60.73,23.58,65.31,1.82,0.0,0,0
2024-02-22 01:00:00,53.23,24.58,60.41,11.2,0.0,0,0
2024-02-22 02:00:00,57.58,21.93,71.71,9.18,0.0,0,0
2024-02-22 03:00:00,66.6,22.41,66.7,2.57,0.0,0,0
2024-02-22 04:00:00,75.68,19.77,65.4,7.67,0.0,0,0
2024-02-22 05:00:00,91.83,19.79,53.55,0.88,0.0,0,0
2024-02-22 06:00:00,114.33,17.52,72.95,1.39,0.0,0,0
2024-02-22 07:00:00,131.6,17.32,65.28,1.24,0.0,0,0
2024-02-22 08:00:00,139.67,14.84,64.39,1.53,0.0,0,0
2024-02-22 09:00:00,131.04,14.2,63.36,2.01,0.0,0,0
2024-02-22 10:00:00,117.44,16.86,62.58,8.27,0.0,0,0
2024-02-22 11:00:00,99.47,18.3,68.52,0.44,0.0,0,0
2024-02-22 12:00:00,78.72,18.46,63.65,8.61,0.0,0,0
2024-02-22 13:00:00,58.68,23.63,56.0,2.77,0.0,0,0
2024-02-22 14:00:00,63.56,23.49,58.74,1.5,0.0,0,0
2024-02-22 15:00:00,77.22,21.33,53.63,0.84,0.0,0,0
2024-02-22 16:00:00,80.97,25.24,52.75,3.25,0.0,0,0
2024-02-22 17:00:00,125.25,25.68,43.89,9.78,0.0,0,0
2024-02-22 18:00:00,140.91,29.53,44.43,1.58,0.0,0,0
2024-02-22 19:00:00,154.19,32.47,50.28,0.56,0.0,1,99
2024-02-22 20:00:00,145.9,26.44,59.78,7.19,0.0,0,0
2024-02-22 21:00:00,118.24,27.41,54.32,0.95,0.0,0,0
2024-02-22 22:00:00,83.73,25.92,51.78,0.79,0.0,1,205
2024-02-22 23:00:00,60.86,24.04,59.09,3.63,0.0,0,0
2024-02-23 00:00:00,58.35,27.73,59.58,2.74,0.0,0,0
2024-02-23 01:00:00,64.52,23.57,64.52,7.19,0.0,0,0
2024-02-23 02:00:00,58.9,21.02,69.37,5.62,0.0,0,0
2024-02-23 03:00:00,66.56,19.2,58.48,6.89,0.0,0,0
2024-02-23 04:00:00,80.86,18.66,75.84,1.94,0.0,0,0
2024-02-23 05:00:00,93.61,18.91,65.78,0.06,0.0,1,292
2024-02-23 06:00:00,112.94,18.68,64.72,3.6,0.0,0,0
2024-02-23 07:00:00,136.42,11.77,66.45,0.67,0.0,0,0
2024-02-23 08:00:00,134.74,14.76,63.37,4.42,0.0,1,56
2024-02-23 09:00:00,127.02,16.71,69.35,3.49,0.0,0,0
2024-02-23 10:00:00,108.9,15.35,62.75,1.11,0.0,0,0
2024-02-23 11:00:00,89.5,20.07,57.95,1.03,0.0,0,0
2024-02-23 12:00:00,80.0,18.82,57.72,5.62,0.0,0,0
2024-02-23 13:00:00,71.65,21.06,50.53,2.15,0.0,0,0
2024-02-23 14:00:00,73.36,24.09,56.21,8.62,0.0,0,0
2024-02-23 15:00:00,69.97,20.95,53.02,4.14,0.0,0,0
2024-02-23 16:00:00,91.35,23.64,49.08,0.92,0.0,0,0
2024-02-23 17:00:00,112.17,28.37,45.76,4.9,0.0,0,0
2024-02-23 18:00:00,148.52,28.49,51.53,2.87,0.0,0,0
2024-02-23 19:00:00,151.97,28.79,55.64,3.57,0.0,0,0
2024-02-23 20:00:00,150.16,27.3,44.91,3.0,0.0,0,0
2024-02-23 21:00:00,114.08,24.93,55.28,5.56,0.0,0,0
2024-02-23 22:00:00,89.76,27.79,59.66,0.36,0.0,0,0
2024-02-23 23:00:00,67.54,26.71,55.83,5.78,0.0,0,0
2024-02-24 00:00:00,35.61,25.12,53.46,1.01,0.0,0,0
2024-02-24 01:00:00,37.14,23.77,64.49,4.55,0.0,0,0
2024-02-24 02:00:00,34.05,21.72,61.14,6.27,0.0,0,0
2024-02-24 03:00:00,33.33,22.22,72.33,7.31,0.0,0,0
2024-02-24 04:00:00,61.4,16.36,72.57,1.42,0.0,1,88
2024-02-24 05:00:00,67.95,17.11,69.61,3.48,0.0,0,0
2024-02-24 06:00:00,81.03,16.31,64.15,0.79,0.0,0,0
2024-02-24 07:00:00,104.5,16.9,65.04,4.21,0.0,1,49
2024-02-24 08:00:00,103.94,16.95,77.48,7.75,0.0,0,0
2024-02-24 09:00:00,96.73,18.46,70.95,1.7,0.0,0,0
2024-02-24 10:00:00,86.26,17.52,59.68,1.06,0.0,0,0
2024-02-24 11:00:00,65.33,18.9,59.5,1.94,0.0,1,44
2024-02-24 12:00:00,47.86,22.17,55.7,0.47,0.0,0,0
2024-02-24 13:00:00,40.76,21.87,55.88,3.26,0.0,1,46
2024-02-24 14:00:00,38.5,24.6,43.77,1.88,0.0,0,0
2024-02-24 15:00:00,44.22,24.0,50.13,0.36,0.0,0,0
2024-02-24 16:00:00,67.86,25.69,52.59,0.02,0.0,0,0
2024-02-24 17:00:00,89.72,25.08,47.33,1.29,0.0,0,0
2024-02-24 18:00:00,116.21,30.38,36.13,9.37,0.0,0,0
